,ratio,rndint,dataset,kernel,mape_ist,r2_ist,mape_ost,r2_ost
1059,0.1,222.0,Sobol2,RBF,1.0,-36.1411090069573,0.9999739377538235,-55.4533433716267
1060,0.1,222.0,Grid1296,Matern,0.005717730582440755,0.9944082285081209,0.06101906801559417,0.5702429417296017
1061,0.1,222.0,Grid2401,Matern,0.014404714616057364,0.8830825065011715,0.046233110471332196,0.8689987602130895
1062,0.1,222.0,Sobol1,Matern,0.008586829845476153,0.9919075555883542,0.01610315940876802,0.9513047660890871
1063,0.1,222.0,Sobol2,Matern,0.015756625770327992,0.9691326493517229,0.016991438170792267,0.9461725786673363
1064,0.1,222.0,Grid1296,RQ,0.00836061352381611,0.9740412566404252,0.05850901075350303,0.7635429850287244
1065,0.1,222.0,Grid2401,RQ,0.01444136166056153,0.9261193128900588,0.09533504819055949,0.28792594787370374
1066,0.1,222.0,Sobol1,RQ,0.010634288249036193,0.9881128418292391,0.01747780383436116,0.9482268382705363
1067,0.1,222.0,Sobol2,RQ,0.016899050082580695,0.9682348347493556,0.017316150743463286,0.9476400460332229
1068,0.1,294.0,Grid1296,RBF,0.015754621425676175,0.9676951136330104,0.5378920345101262,-15.2894318185839
1069,0.1,294.0,Grid2401,RBF,0.06399397240065173,-0.34768582465103703,0.6868612888314306,-21.171332967020994
1070,0.1,294.0,Sobol1,RBF,0.01177863059027575,0.9858172360598298,0.020607416759280975,0.9265778388686274
1071,0.1,294.0,Sobol2,RBF,0.026220692529285633,0.9578675031413433,0.022211238450435225,0.9046120747249378
1072,0.1,294.0,Grid1296,Matern,0.007069998995249833,0.9925083494730382,0.06131766456775933,0.5704536482570624
1073,0.1,294.0,Grid2401,Matern,0.017598074813601226,0.7300876092633256,0.038356567469125795,0.9098276319692138
1074,0.1,294.0,Sobol1,Matern,0.00840542534073176,0.9932203426735304,0.016249650038057565,0.9505912532759035
1075,0.1,294.0,Sobol2,Matern,0.019649767642135607,0.9674521380665377,0.01602001547635893,0.9505723335626117
1076,0.1,294.0,Grid1296,RQ,0.013264179625920637,0.954513406661222,0.05929285454486806,0.7577346621764838
1077,0.1,294.0,Grid2401,RQ,0.018485513805045154,0.777590646296631,0.09549362366248704,0.2828664407068203
1078,0.1,294.0,Sobol1,RQ,0.011741127863315456,0.9843039068507772,0.017721313636605663,0.947171933189405
1079,0.1,294.0,Sobol2,RQ,0.02769245591583349,0.9452591447772363,0.01689012652651567,0.9506173323796194
1080,0.1,725.0,Grid1296,RBF,0.026800807678110303,0.8267512227938316,0.5421439978544552,-15.491936630797355
1081,0.1,725.0,Grid2401,RBF,0.0634406623213934,-0.44150762918659314,0.7024548255292208,-22.101973333067516
1082,0.1,725.0,Sobol1,RBF,0.0176623858452753,0.9501668231691058,0.021066982546148222,0.9164718824015726
1083,0.1,725.0,Sobol2,RBF,0.019600211309840486,0.9484026336286657,0.02409040247224268,0.8894794205535829
1084,0.1,725.0,Grid1296,Matern,0.00893903679593965,0.9880184526753778,0.061989020123811196,0.5620401687386826
1085,0.1,725.0,Grid2401,Matern,0.01521288851997646,0.8369439371671141,0.04536875541734437,0.8756200388904135
1086,0.1,725.0,Sobol1,Matern,0.013273909926835746,0.9817268371121024,0.016318695137491256,0.9498462614552745
1087,0.1,725.0,Sobol2,Matern,0.010399467285012962,0.9864154783419208,0.016677386408876702,0.9483233458033616
1088,0.1,725.0,Grid1296,RQ,0.017074030600039806,0.9339204381816634,0.05989760064799807,0.7531953691928643
1089,0.1,725.0,Grid2401,RQ,0.013410601265126559,0.8720620086870714,0.09491131975414586,0.2925920317475875
1090,0.1,725.0,Sobol1,RQ,0.019003736601140853,0.9658387819921965,0.01770359122469512,0.9467737330054724
1091,0.1,725.0,Sobol2,RQ,0.01307428961676771,0.9796815479837421,0.01699668563977905,0.9501236715822222
1092,0.1,582.0,Grid1296,RBF,0.020005875242463438,0.9244822715263135,0.5408173610527683,-15.440642225386583
1093,0.1,582.0,Grid2401,RBF,0.05974692942406789,-0.0908637540761883,0.6967026057591165,-21.75689821165414
1094,0.1,582.0,Sobol1,RBF,0.011516674843630682,0.9914042068338408,0.019790112855523304,0.9328355671521605
1095,0.1,582.0,Sobol2,RBF,0.0213922595631292,0.9394516385882837,0.019732755844472098,0.927791659759234
1096,0.1,582.0,Grid1296,Matern,0.0078652391199524,0.9903854343879325,0.0607973282414765,0.5745071522570288
1097,0.1,582.0,Grid2401,Matern,0.014555513247329907,0.8473358742836634,0.04498524108904809,0.8747212993971366
1098,0.1,582.0,Sobol1,Matern,0.008878932616778605,0.9934826585147816,0.015946820257972328,0.9515945631966938
1099,0.1,582.0,Sobol2,Matern,0.017430527436690803,0.9506092150764534,0.0157461785358808,0.9527014227350886
1100,0.1,582.0,Grid1296,RQ,0.012243383110170382,0.9563776225756888,0.059263568972121726,0.757846163639538
1101,0.1,582.0,Grid2401,RQ,0.013618092658115444,0.922174070127087,0.09610410756343936,0.2763131860536965
1102,0.1,582.0,Sobol1,RQ,0.014896934888370943,0.9773791503861943,0.017491768868027027,0.948181145354733
1103,0.1,582.0,Sobol2,RQ,0.02047471919025286,0.9425746588184585,0.016487172937573583,0.952157960127638
1104,0.1,731.0,Grid1296,RBF,0.02772820604280485,0.788862803978642,0.5413909822416483,-15.4233168543187
1105,0.1,731.0,Grid2401,RBF,0.07052682419405183,-0.8179401524064993,0.7027848933470984,-22.104687958553125
1106,0.1,731.0,Sobol1,RBF,0.013269693096973838,0.9855156670109404,0.020703268117314006,0.9254419892762151
1107,0.1,731.0,Sobol2,RBF,0.023084545596441405,0.9198548803836905,0.021816216736866387,0.9096314624384421
1108,0.1,731.0,Grid1296,Matern,0.007833894943277159,0.9911534715481956,0.06123597790811575,0.5699612887045258
1109,0.1,731.0,Grid2401,Matern,0.019207013006730615,0.6681222694802695,0.040627449571400666,0.8989294631880848
1110,0.1,731.0,Sobol1,Matern,0.010470789266376552,0.9919426138365995,0.016102597343779838,0.9514381276705373
1111,0.1,731.0,Sobol2,Matern,0.014992603927347572,0.9609595186688524,0.01631535530948611,0.9514102832959407
1112,0.1,731.0,Grid1296,RQ,0.015270608175286996,0.9429169196239565,0.059367857357712966,0.7566150424399853
1113,0.1,731.0,Grid2401,RQ,0.016175400542734673,0.761945774495365,0.0950169833857752,0.28897059062287656
1114,0.1,731.0,Sobol1,RQ,0.017946161953863966,0.9721964485832192,0.017636899086380296,0.9476772433992433
1115,0.1,731.0,Sobol2,RQ,0.01948725464656814,0.9555019963666825,0.016799998720705204,0.9517188737845956
1116,0.1,249.0,Grid1296,RBF,1.0,-67.45502491797713,1.0,-43.214781562204614
1117,0.1,249.0,Grid2401,RBF,1.0,-97.66517263123636,1.0,-39.39928014384073
1118,0.1,249.0,Sobol1,RBF,1.0,-36.706051471168614,1.0,-53.9800661222328
1119,0.1,249.0,Sobol2,RBF,1.0,-26.373131299273002,1.0,-55.45585703501171
1120,0.1,249.0,Grid1296,Matern,0.008683554763453867,0.9901938926993463,0.061221398196442046,0.5734093713755248
1121,0.1,249.0,Grid2401,Matern,0.021114091488731734,0.6437439051166585,0.040524217136452635,0.8976498147050126
1122,0.1,249.0,Sobol1,Matern,0.010881914261290447,0.9884201117340488,0.016412227595394437,0.9498846141038237
1123,0.1,249.0,Sobol2,Matern,0.018441525718982027,0.9762748768321331,0.016678810754994063,0.9463764568408488
1124,0.1,249.0,Grid1296,RQ,0.01582104842686943,0.9417177594937364,0.059316485818788,0.7574122728800713
1125,0.1,249.0,Grid2401,RQ,0.016752398391057455,0.8195807103918993,0.09472254119578541,0.2942571832527813
1126,0.1,249.0,Sobol1,RQ,0.012314060702701034,0.9843381972324668,0.017508231298806524,0.9483769441832911
1127,0.1,249.0,Sobol2,RQ,0.022675526539690165,0.9688670968683282,0.016980333785007552,0.9498925046722616
1128,0.1,791.0,Grid1296,RBF,0.017072931599346874,0.9521898989618077,0.5473568257591667,-15.816794743994286
1129,0.1,791.0,Grid2401,RBF,0.06318057794202057,-0.709862933167356,0.6975745413466866,-21.811972311352243
1130,0.1,791.0,Sobol1,RBF,0.014293894673556786,0.9793206314894415,0.021091847035095163,0.9198054251358647
1131,0.1,791.0,Sobol2,RBF,0.024192669669758568,0.9393653976420994,0.02389855770941133,0.8838950271525341
1132,0.1,791.0,Grid1296,Matern,0.007381635327607374,0.990986194509424,0.06073287898321736,0.5755580454734388
1133,0.1,791.0,Grid2401,Matern,0.016238427832304784,0.8254218010591527,0.045276885937793436,0.8733898556551405
1134,0.1,791.0,Sobol1,Matern,0.008746034759692855,0.9943741401241196,0.01627701422013584,0.9499912603514283
1135,0.1,791.0,Sobol2,Matern,0.015778836076980836,0.9725646391890254,0.016392226876892856,0.9485064686815152
1136,0.1,791.0,Grid1296,RQ,0.011353295254493646,0.9598798187147801,0.05882748838456785,0.7613570827323306
1137,0.1,791.0,Grid2401,RQ,0.011881183744188248,0.9546965672678254,0.09544704287641066,0.286182571264502
1138,0.1,791.0,Sobol1,RQ,0.01139657365215462,0.9878415082967358,0.01776550585306576,0.9469521837288178
1139,0.1,791.0,Sobol2,RQ,0.02336667157994899,0.9451242086678062,0.01702471286150555,0.9492582961256936
1140,0.1,35.0,Grid1296,RBF,0.020703610853313403,0.9161681910484782,0.5456271765073126,-15.709244025255014
1141,0.1,35.0,Grid2401,RBF,0.05964088324859988,-0.2296805669115507,0.6998074456516608,-21.942288916171268
1142,0.1,35.0,Sobol1,RBF,0.016387077286051863,0.9440200136230587,0.021314766115879576,0.9037443444303107
1143,0.1,35.0,Sobol2,RBF,0.020570606098008617,0.9571420876363034,0.022867561944837467,0.8914376720562113
1144,0.1,35.0,Grid1296,Matern,0.008447474635908113,0.9884242976461355,0.061062276783732515,0.575399620031848
1145,0.1,35.0,Grid2401,Matern,0.01413210301289181,0.8007465805269489,0.04209554850413158,0.8922240788130538
1146,0.1,35.0,Sobol1,Matern,0.011570150185005809,0.9865543426969199,0.01635830863326472,0.9499507440083688
1147,0.1,35.0,Sobol2,Matern,0.012376941647177892,0.9812693853782994,0.016471283615684028,0.9480603798334591
1148,0.1,35.0,Grid1296,RQ,0.015210558546050693,0.942802122601168,0.059312646218952735,0.7585479814822687
1149,0.1,35.0,Grid2401,RQ,0.013901901694701103,0.8340099346697707,0.09453735680022576,0.2967962127144763
1150,0.1,35.0,Sobol1,RQ,0.01468022876864641,0.9797243885295243,0.017852512878766567,0.946047540380621
1151,0.1,35.0,Sobol2,RQ,0.018183729846560418,0.9696787770316396,0.017056880744268137,0.9495799790431029
1152,0.1,180.0,Grid1296,RBF,0.9999999999999224,-65.74897183616844,0.9998793141410096,-43.205215526459455
1153,0.1,180.0,Grid2401,RBF,0.9999999999999053,-119.92413315640967,0.9998269466975981,-39.38454889633587
1154,0.1,180.0,Sobol1,RBF,0.012740726607741908,0.9839849879923608,0.01995187648726431,0.9297597683203804
1155,0.1,180.0,Sobol2,RBF,0.024802167662622766,0.967185415398501,0.021949064575861762,0.8920448308671682
1156,0.1,180.0,Grid1296,Matern,0.008753155128903652,0.9883987743265169,0.06171308004061675,0.5633349254144153
1157,0.1,180.0,Grid2401,Matern,0.015374482748494128,0.8660136095948119,0.04645036825448331,0.8682342846673761
1158,0.1,180.0,Sobol1,Matern,0.00870735869338672,0.991961215736548,0.01615198389748571,0.9500854797570325
1159,0.1,180.0,Sobol2,Matern,0.017266680457384553,0.9831542303848724,0.01624874648284821,0.9476847038686472
1160,0.1,180.0,Grid1296,RQ,0.018980406172680403,0.9160464897120977,0.06017368028596761,0.7486395761038656
1161,0.1,180.0,Grid2401,RQ,0.012078523254659301,0.9276485620994953,0.09518728548322423,0.2888730893984506
1162,0.1,180.0,Sobol1,RQ,0.011573207242801023,0.9834006819194041,0.017671003536931365,0.9465618014566924
1163,0.1,180.0,Sobol2,RQ,0.023765332880259747,0.9726953392241808,0.016837459632843776,0.9497786502950423
1164,0.1,510.0,Grid1296,RBF,0.021353699821700104,0.9395306184828025,0.5485965690949486,-15.86666079249768
1165,0.1,510.0,Grid2401,RBF,0.05045369937220419,0.08957081498069697,0.6574227306010769,-19.478192888552254
1166,0.1,510.0,Sobol1,RBF,0.010332577441196191,0.9904132939581689,0.020171340041169383,0.9302372421948728
1167,0.1,510.0,Sobol2,RBF,0.023842059515122048,0.9439813408383968,0.022241080960800814,0.8890901942142132
1168,0.1,510.0,Grid1296,Matern,0.009167543674284141,0.9847910776395501,0.06146314513688669,0.5694085534649511
1169,0.1,510.0,Grid2401,Matern,0.019465197245400356,0.6434427682450108,0.036488612429097636,0.9160167512481465
1170,0.1,510.0,Sobol1,Matern,0.00740204236331338,0.995098000712599,0.01610366049910016,0.9507704086320176
1171,0.1,510.0,Sobol2,Matern,0.014177137535105508,0.9818522486794714,0.01626245312679455,0.9483650519547253
1172,0.1,510.0,Grid1296,RQ,0.01716098775895273,0.9183843329168393,0.05993472491364187,0.7512247856559362
1173,0.1,510.0,Grid2401,RQ,0.016485490609868206,0.8358598724678552,0.09488669307070353,0.29251949658422316
1174,0.1,510.0,Sobol1,RQ,0.01118989261282233,0.9895419659203206,0.01759004102198169,0.9475078842086729
1175,0.1,510.0,Sobol2,RQ,0.01595462190977546,0.9776386770939635,0.0166485544697376,0.951479913579436
1176,0.1,593.0,Grid1296,RBF,0.017959813132070214,0.9639089842734143,0.5363458627116351,-15.184843094818213
1177,0.1,593.0,Grid2401,RBF,1.0,-99.42796477699257,1.0,-39.39928014384073
1178,0.1,593.0,Sobol1,RBF,0.015704167563531626,0.9744732440495738,0.020662604286899897,0.9272821798675407
1179,0.1,593.0,Sobol2,RBF,0.02041354597740616,0.9627726670353438,0.023165536572170988,0.8921656457429317
1180,0.1,593.0,Grid1296,Matern,0.008180462534160769,0.9908953155551831,0.06137123183624905,0.570454441322946
1181,0.1,593.0,Grid2401,Matern,0.025200717678186414,0.48350254225443967,0.03903677047401169,0.9027780812791067
1182,0.1,593.0,Sobol1,Matern,0.011858750398263356,0.9849562548031665,0.01618876102850352,0.9506717283390316
1183,0.1,593.0,Sobol2,Matern,0.01280862254547234,0.987813157236397,0.01634056033549448,0.9486675868323694
1184,0.1,593.0,Grid1296,RQ,0.016007802881580546,0.9505345637923577,0.05972474255344886,0.7537348840989493
1185,0.1,593.0,Grid2401,RQ,0.01587787738814885,0.8773297261147036,0.09454185524529933,0.29793465346581927
1186,0.1,593.0,Sobol1,RQ,0.014708026683348419,0.9774438685564489,0.017607872571061018,0.9470657026317386
1187,0.1,593.0,Sobol2,RQ,0.020616861532070256,0.969181645129607,0.01686627666371762,0.950563862364266
1188,0.1,634.0,Grid1296,RBF,0.019357415633966875,0.9347851123137032,0.5456819967001759,-15.723267567620084
1189,0.1,634.0,Grid2401,RBF,0.06633097429061284,-0.18392427556319912,0.7066365121322843,-22.332650478827176
1190,0.1,634.0,Sobol1,RBF,0.017088169521057045,0.9799594257640034,0.020674906863377796,0.9278391522230849
1191,0.1,634.0,Sobol2,RBF,0.021159567357516267,0.9583494994684113,0.02253849094103643,0.9044086456742204
1192,0.1,634.0,Grid1296,Matern,0.0068048001618027,0.992811520585314,0.06114185189085814,0.569956822035024
1193,0.1,634.0,Grid2401,Matern,0.015609397966589528,0.8392402102905009,0.04312002168000582,0.8843438268375345
1194,0.1,634.0,Sobol1,Matern,0.01191196204086862,0.9911849417470313,0.016235898465740837,0.9503544955140508
1195,0.1,634.0,Sobol2,Matern,0.0126899111860504,0.9869697225576477,0.01644895658168475,0.9493518387287859
1196,0.1,634.0,Grid1296,RQ,0.010501944060045286,0.9706214097248864,0.05892954164130647,0.7610823021173078
1197,0.1,634.0,Grid2401,RQ,0.01541985428113183,0.8669514950964303,0.09517087061260496,0.28848012024768077
1198,0.1,634.0,Sobol1,RQ,0.016691975698591422,0.9828184047397962,0.017597909207999304,0.9473946415261317
1199,0.1,634.0,Sobol2,RQ,0.015996653596607232,0.9825829883304942,0.016873674637379953,0.9508937503285814
1200,0.15,678.0,Grid1296,RBF,0.017170515384336154,0.9176801562782753,0.5056573260101763,-13.50068496089888
1201,0.15,678.0,Grid2401,RBF,0.06877914861680791,-0.48693421459154007,0.7026642045905008,-22.07056893784943
1202,0.15,678.0,Sobol1,RBF,0.014468129066220237,0.9868806197139477,0.01997443983347961,0.9295526488198879
1203,0.15,678.0,Sobol2,RBF,0.023902110486162625,0.9502162647227532,0.023848935559516417,0.8898022213984859
1204,0.15,678.0,Grid1296,Matern,0.007670449888298446,0.9875890916071813,0.060761706355249356,0.5801254025883469
1205,0.15,678.0,Grid2401,Matern,0.013977287813079975,0.9297542618536926,0.049585721842346435,0.851293184935106
1206,0.15,678.0,Sobol1,Matern,0.011673172973548997,0.9908053562877381,0.016147547577676283,0.9511204633863
1207,0.15,678.0,Sobol2,Matern,0.012754722846725205,0.9862759066903386,0.016785975388021172,0.9476692729773325
1208,0.15,678.0,Grid1296,RQ,0.012646250362326625,0.942336770322621,0.059458704381482395,0.7560952750794891
1209,0.15,678.0,Grid2401,RQ,0.013642059992984894,0.9450381872226209,0.09663739905689503,0.26999900348067707
1210,0.15,678.0,Sobol1,RQ,0.016891390389434303,0.9792348536380165,0.017660733691857285,0.9475408490923541
1211,0.15,678.0,Sobol2,RQ,0.01981635302622938,0.9696394324293203,0.01774196565375933,0.946393178978601
1212,0.15,147.0,Grid1296,RBF,0.018776385165263153,0.9442982367967456,0.5262231492679518,-14.624563475152128
1213,0.15,147.0,Grid2401,RBF,1.0,-109.74183215782284,1.0,-39.39928014384073
1214,0.15,147.0,Sobol1,RBF,0.015276766409486985,0.9645793414044163,0.02143638384710391,0.9110873106236352
1215,0.15,147.0,Sobol2,RBF,0.01898170326651861,0.9611873595333662,0.02172742046914629,0.9132059782044902
1216,0.15,147.0,Grid1296,Matern,0.0063702344797702355,0.9940565936085144,0.06070003502689754,0.5809446947080756
1217,0.15,147.0,Grid2401,Matern,0.016095577208768534,0.7560041171481954,0.042869739464985,0.8853509387637619
1218,0.15,147.0,Sobol1,Matern,0.011170853053220282,0.985325471573582,0.01650708433519126,0.9480947637327445
1219,0.15,147.0,Sobol2,Matern,0.011603859794116975,0.9809343640594805,0.01633983164476811,0.9514285715608107
1220,0.15,147.0,Grid1296,RQ,0.01129228403548784,0.9640673805620749,0.05936703926245749,0.7578296247990067
1221,0.15,147.0,Grid2401,RQ,0.013101516709228447,0.9402667136051094,0.0960587251331007,0.27808222399308513
1222,0.15,147.0,Sobol1,RQ,0.016756047460413016,0.970775422427232,0.018211821271850004,0.9442083869536004
1223,0.15,147.0,Sobol2,RQ,0.016314010910513002,0.9730561951929287,0.017070960512694033,0.9514525968422307
1224,0.15,561.0,Grid1296,RBF,0.01671384330037124,0.9450787955489518,0.5011843330895706,-13.295756425507014
1225,0.15,561.0,Grid2401,RBF,0.057535097760049,-0.32496093489222555,0.6457331548091766,-18.797762961007848
1226,0.15,561.0,Sobol1,RBF,0.014681359665961444,0.9729960901416456,0.021387651315627393,0.9164614785089135
1227,0.15,561.0,Sobol2,RBF,0.020955174069214988,0.9598293123086479,0.023124973168614983,0.8919222570230818
1228,0.15,561.0,Grid1296,Matern,0.007205119682339725,0.9897418049523832,0.06000824970041675,0.5877750510575197
1229,0.15,561.0,Grid2401,Matern,0.01890173670326083,0.6823251378843993,0.035314317515266556,0.9262864385871913
1230,0.15,561.0,Sobol1,Matern,0.010391819981783866,0.9891390445768753,0.01656805269230358,0.9489401331505855
1231,0.15,561.0,Sobol2,Matern,0.01386089479019439,0.9834643776361918,0.016661619168543824,0.9478439391615654
1232,0.15,561.0,Grid1296,RQ,0.008763888837488918,0.9718355884306293,0.05876834890777382,0.762253958750118
1233,0.15,561.0,Grid2401,RQ,0.01794113606936002,0.7724934427262091,0.09405702862723347,0.3017968022558041
1234,0.15,561.0,Sobol1,RQ,0.016329533433874735,0.9791644229153792,0.018192967127045524,0.9449477461115066
1235,0.15,561.0,Sobol2,RQ,0.018623786118245576,0.9693909566124105,0.01716812058830553,0.9489985585039852
1236,0.15,237.0,Grid1296,RBF,0.9999999999999962,-80.66293512626352,0.9999753660164991,-43.2126333827401
1237,0.15,237.0,Grid2401,RBF,0.9999999999999963,-96.97812785235462,0.9998799826436231,-39.3889654945712
1238,0.15,237.0,Sobol1,RBF,0.9999999999965177,-36.007141413786876,0.9997878178925044,-53.958246659827445
1239,0.15,237.0,Sobol2,RBF,0.020259579365791074,0.9646601493699426,0.021357427543461097,0.914379348315737
1240,0.15,237.0,Grid1296,Matern,0.008553089042934812,0.9864714405483473,0.05978979739994073,0.5955089726339426
